file_old,ra_old,ra_new,ra_sim,dec_old,dec_new,dec_sim,obj_old,obj_new,obj_sim
OB_1346951_2016-04-06T05-25.fits,207.4770966666666,207.47709678431,207.47709678430996,-50.23996555555556,-50.23996583093,-50.23996583093,HIP_67497,HD 120326,HD 120326
OB_1346954_2016-04-11T04-59.fits,199.4808983333333,199.4808986895,199.48089868949998,-61.01078611111111,-61.01078623465,-61.01078623465,HIP_64877,HD 115361,HD 115361
OB_1347193_2016-04-06T00-02.fits,89.31692666666665,89.31692677705,89.31692677705,-28.43909138888889,-28.43909151201,-28.43909151201,HD 40403,HD  40403,HD  40403
OB_1347210_2016-04-06T00-30.fits,95.81105375,95.81105409246,95.81105409246001,-46.82340527777778,-46.82340541162,-46.82340541162,HD 45133,HD  45133,HD  45133
OB_1347225_2016-08-20T08-47.fits,72.54840041666665,72.54840064932,72.54840064932,-16.21715972222222,-16.21715991045,-16.21715991045,HIP 22479,*  60 Eri,*  60 Eri
OB_1347225_2016-08-20T09-07.fits,72.54840041666665,72.54840064932,72.54840064932,-16.21715972222222,-16.21715991045,-16.21715991045,HIP 22479,*  60 Eri,*  60 Eri
OB_1347237_2016-04-25T02-58.fits,198.7680129166666,198.76801295017,198.76801295017,-30.18140833333333,-30.18140857902,-30.18140857902,HIP 64647,HD 115066,HD 115066
OB_1347237_2016-04-25T03-09.fits,198.7680129166666,198.76801295017,198.76801295017,-30.18140833333333,-30.18140857902,-30.18140857902,HIP 64647,HD 115066,HD 115066
OB_1347249_2016-04-25T03-29.fits,209.13027,209.13027008635,209.13027008634998,-27.63810916666667,-27.63810921273,-27.63810921273,HIP 68099,HD 121524,HD 121524
OB_1347249_2016-04-25T03-40.fits,209.13027,209.13027008635,209.13027008634998,-27.63810916666667,-27.63810921273,-27.63810921273,HIP 68099,HD 121524,HD 121524
OB_1347264_2016-05-02T01-49.fits,205.7291720833333,205.72917245213,205.72917245213,-41.40109972222222,-41.40109973734,-41.401099737340004,HIP 66924,HD 119250,HD 119250
OB_1347264_2016-05-02T03-56.fits,205.7291720833333,205.72917245213,205.72917245213,-41.40109972222222,-41.40109973734,-41.401099737340004,HIP 66924,HD 119250,HD 119250
OB_1347276_2016-04-23T09-36.fits,309.7744170833333,309.77441744632,309.77441744632,-4.929514722222223,-4.92951488492,-4.92951488492,HIP 101911,HD 196676,HD 196676
OB_1347276_2016-04-23T09-52.fits,309.7744170833333,309.77441744632,309.77441744632,-4.929514722222223,-4.92951488492,-4.92951488492,HIP 101911,HD 196676,HD 196676
OB_1347288_2016-04-25T09-45.fits,315.6131891666666,315.61318942771,315.61318942771,-38.53096944444444,-38.53096956789,-38.53096956789,HIP 103836,HD 200073,HD 200073
OB_1347294_2016-04-06T01-32.fits,160.2887679166666,160.2893578721129,160.28935787211293,-36.8954625,-36.89567785029278,-36.89567785029278,GJ 1135,CD-36  6589B,CD-36  6589B
OB_1347301_2016-08-17T09-53.fits,71.79898541666665,71.79898583045,71.79898583045,2.161035,2.16103509082,2.1610350908200004,GJ 3313,G  82-48,G  82-48
OB_1347312_2016-05-14T23-28.fits,89.23396041666666,89.23385783903625,89.23385783903625,-46.93160138888889,-46.93128268861556,-46.93128268861556,HIP 28153,CD-46  2096B,CD-46  2096B
OB_1347315_2016-06-04T07-29.fits,311.2897183333333,311.2897187392163,311.28971873921626,-31.34089916666667,-31.34089941384472,-31.34089941384472,AU Mic,HD 197481,HD 197481
OB_1347315_2016-06-04T07-31.fits,311.2897183333333,311.2897187392163,311.28971873921626,-31.34089916666667,-31.34089941384472,-31.34089941384472,AU Mic,HD 197481,HD 197481
OB_1347327_2016-04-07T09-44.fits,259.7623695833333,259.7623699927408,259.7623699927408,-46.63697444444444,-46.63697447129083,-46.636974471290834,HD 156274B,*  41 Ara B,*  41 Ara B
OB_1347411_2016-04-30T04-43.fits,279.62024625,279.62024644413,279.62024644413,-34.13705222222222,-34.13705224176,-34.13705224176,Chariklo moving object,TYC 7415-3909-1,TYC 7415-3909-1
OB_1347443_2016-04-11T06-02.fits,227.9836383333333,227.98363863277,227.98363863276998,-48.73782472222222,-48.73782498753,-48.737824987530004,HIP 74376,* kap Lup,* kap Lup
OB_1347443_2016-07-13T00-20.fits,227.9836383333333,227.98363863277,227.98363863276998,-48.73782472222222,-48.73782498753,-48.737824987530004,HIP 74376,* kap Lup,* kap Lup
OB_1347447_2016-05-03T09-05.fits,285.2635583333333,285.26355855305,285.26355855304996,-37.0609175,-37.06091753521,-37.06091753521,HIP 93368,HD 176269,HD 176269
OB_1347449_2016-04-10T08-51.fits,262.7746395833333,262.7746399746038,262.77463997460376,-60.68384472222222,-60.68384495524666,-60.68384495524666,HIP 85727,* del Ara,* del Ara
OB_1347449_2016-04-10T09-24.fits,262.7746395833333,262.7746399746038,262.77463997460376,-60.68384472222222,-60.68384495524666,-60.68384495524666,HIP 85727,* del Ara,* del Ara
OB_1347451_2016-08-30T00-05.fits,283.8163604166666,283.8163604064932,283.81636040649323,-26.29672388888889,-26.29672411476388,-26.29672411476388,HIP 92855,* sig Sgr,* sig Sgr
OB_1347453_2016-05-14T08-23.fits,285.7786533333333,285.7786534732604,285.7786534732604,-42.09510555555556,-42.09510566608805,-42.09510566608805,HIP 93542,* zet CrA,* zet CrA
OB_1347455_2016-07-28T03-47.fits,286.5622441666666,286.56224439258,286.56224439258,-4.882562500000001,-4.88256274593,-4.88256274593,HIP 93805,* lam Aql,* lam Aql
OB_1347455_2016-08-03T03-27.fits,286.5622441666666,286.56224439258,286.56224439258,-4.882562500000001,-4.88256274593,-4.88256274593,HIP 93805,* lam Aql,* lam Aql
OB_1347455_2016-08-11T01-58.fits,286.5622441666666,286.56224439258,286.56224439258,-4.882562500000001,-4.88256274593,-4.88256274593,HIP 93805,* lam Aql,* lam Aql
OB_1347457_2016-07-12T06-12.fits,311.91895625,311.9189565534167,311.9189565534167,-9.495776666666666,-9.495776926900833,-9.495776926900833,HIP 102618,* eps Aqr,* eps Aqr
OB_1347459_2016-06-05T09-07.fits,328.48215125,328.48215125261,328.48215125261004,-37.36487194444445,-37.36487221701779,-37.36487221701779,HIP 108085,* gam Gru,* gam Gru
OB_1347463_2016-07-07T09-11.fits,346.1902224999999,346.190222691426,346.19022269142596,15.20526694444444,15.20526714792754,15.205267147927536,HIP 113963,* alf Peg,* alf Peg
OB_1347465_2016-06-29T09-38.fits,353.2427529166666,353.2427529291475,353.2427529291475,-37.81828472222222,-37.81828488197584,-37.81828488197584,HIP 116231,* bet Scl,* bet Scl
OB_1347465_2016-06-29T09-41.fits,353.2427529166666,353.2427529291475,353.2427529291475,-37.81828472222222,-37.81828488197584,-37.81828488197584,HIP 116231,* bet Scl,* bet Scl
OB_1347465_2016-06-29T10-13.fits,353.2427529166666,353.2427529291475,353.2427529291475,-37.81828472222222,-37.81828488197584,-37.81828488197584,HIP 116231,* bet Scl,* bet Scl
OB_1347467_2016-07-12T09-48.fits,355.6806054166666,355.6806054328888,355.6806054328888,-14.54490527777778,-14.54490552916667,-14.544905529166666,HIP 116971,* ome02 Aqr,* ome02 Aqr
OB_1348166_2016-04-13T09-47.fits,279.1647795833333,279.1647797373,279.1647797373,-34.85714361111111,-34.85714378049,-34.85714378049,RXJ1836,2MASS J18363954-3451257,2MASS J18363954-3451257
OB_1348168_2016-05-15T07-45.fits,279.7720345833333,279.77203482629,279.77203482629,-37.43939555555555,-37.43939566477,-37.43939566477,RXJ1839,CD-37 12759,CD-37 12759
OB_1348171_2016-06-05T05-02.fits,280.4523416666667,280.4523419014899,280.45234190148994,-35.42879583333333,-35.42879607060001,-35.42879607060001,RXJ1841,CD-35 12836,CD-35 12836
OB_1348171_2016-08-12T01-33.fits,280.4523416666667,280.4523419014899,280.45234190148994,-35.42879583333333,-35.42879607060001,-35.42879607060001,RXJ1841,CD-35 12836,CD-35 12836
OB_1348173_2016-05-19T07-17.fits,280.7415887499999,280.74158901188,280.74158901187997,-35.54522944444444,-35.54522965576,-35.54522965576,RXJ1842,WRAY 15-1880,WRAY 15-1880
OB_1348179_2016-06-05T06-05.fits,281.3953416666666,281.3951133,281.3951133,-37.83864444444445,-37.8388239,-37.8388239,RXJ1845,HD 173148,HD 173148
OB_1348179_2016-08-10T05-07.fits,281.3953416666666,281.3951133,281.3951133,-37.83864444444445,-37.8388239,-37.8388239,RXJ1845,HD 173148,HD 173148
OB_1348183_2016-05-19T08-19.fits,283.2748145833333,283.2749062,283.2749062,-36.17297916666666,-36.1729906,-36.1729906,RXJ1853,HD 174656,HD 174656
OB_1348183_2016-08-12T02-31.fits,283.2748145833333,283.2749062,283.2749062,-36.17297916666666,-36.1729906,-36.1729906,RXJ1853,HD 174656,HD 174656
OB_1348185_2016-07-31T06-47.fits,284.3368424999999,284.33684275738,284.33684275738,-36.71684527777778,-36.71684553698,-36.71684553698,CrAPMS4SE,CD-36 13163,CD-36 13163
OB_1348188_2016-08-28T01-27.fits,284.5075949999999,284.5075953849499,284.5075953849499,-36.89590666666667,-36.89590694164,-36.89590694164,CrAPMS5,RX J185802.3-365348,RX J185802.3-365348
OB_1348193_2016-06-15T08-33.fits,285.28580125,285.2858212,285.2858212,-36.95548222222222,-36.9555264,-36.955526400000004,SCrA,V* S CrA,V* S CrA
OB_1348195_2016-08-22T04-44.fits,285.29046375,285.29046402413,285.29046402412996,-36.79802222222222,-36.79802249467,-36.79802249467,RXJ19011,2MASS J19010971-3647528,2MASS J19010971-3647528
OB_1348197_2016-08-10T04-11.fits,285.36946625,285.36946637691,285.36946637691,-34.37654638888889,-34.37654651134,-34.37654651134,RXJ19014,HD 176383,HD 176383
OB_1348199_2016-08-12T04-05.fits,285.3952454166666,285.39524566324,285.39524566324,-37.01571638888889,-37.01571642317,-37.01571642317,CrAPMS1,V* V709 CrA,V* V709 CrA
OB_1348204_2016-09-01T02-52.fits,285.4949591666666,285.49495948505,285.49490419999995,-36.96398305555556,-36.9639832558,-36.9638714,TCrA,V* T CrA,V* T CrA
OB_1348206_2016-08-23T02-33.fits,285.5082399999999,285.50824038858,285.50824038858,-37.12875527777778,-37.12875545738,-37.12875545738,CrAPMS2,V* V702 CrA,V* V702 CrA
OB_1348206_2016-09-01T03-54.fits,285.5082399999999,285.50824038858,285.50824038858,-37.12875527777778,-37.12875545738,-37.12875545738,CrAPMS2,V* V702 CrA,V* V702 CrA
OB_1348212_2016-05-19T09-44.fits,287.4413316666666,287.44133205526,287.44133205526,-37.07393861111112,-37.07393886727001,-37.07393886727001,MRHa16,V* V721 CrA,V* V721 CrA
OB_1348212_2016-08-21T05-10.fits,287.4413316666666,287.44133205526,287.44133205526,-37.07393861111112,-37.07393886727001,-37.07393886727001,MRHa16,V* V721 CrA,V* V721 CrA
OB_1348224_2016-06-05T07-17.fits,289.3492420833333,289.34924237531,289.34924237531,-37.94734666666666,-37.94734692027,-37.94734692027,RXJ1917,CD-38 13398,CD-38 13398
OB_1349692_2016-04-07T06-22.fits,216.1829829166666,216.18298324785,216.18298324784996,-40.75516388888889,-40.75516398316999,-40.75516398316999,HD126135,HD 126135,HD 126135
OB_1349696_2016-04-07T07-16.fits,224.8080216666666,224.8080217954,224.80802179539998,-37.88123222222222,-37.88123230356,-37.881232303560004,HD132238,HD 132238,HD 132238
OB_1349698_2016-04-14T09-15.fits,291.5551925,291.55519254532,291.55519254532,20.09773444444444,20.09773462817,20.097734628169995,HD182919,*   5 Vul,*   5 Vul
OB_1349698_2016-04-14T09-46.fits,291.5551925,291.55519254532,291.55519254532,20.09773444444444,20.09773462817,20.097734628169995,HD182919,*   5 Vul,*   5 Vul
OB_1349704_2016-04-03T06-47.fits,230.1309120833333,230.13091248589,230.13091248588998,-28.28710666666667,-28.2871066806,-28.2871066806,HD136246,HD 136246,HD 136246
OB_1349710_2016-04-09T09-39.fits,255.0261633333333,255.02616372179,255.02616372179,-54.59717694444445,-54.597177028,-54.597177028,HD153053,HD 153053,HD 153053
OB_1353864_2016-09-21T08-29.fits,76.95606749999997,76.95606758838,76.95606758838,30.40132611111111,30.40132635613,30.401326356130003,RW Aur A,V* RW Aur A,V* RW Aur A
OB_1353864_2016-09-21T08-56.fits,76.95606749999997,76.95606758838,76.95606758838,30.40132611111111,30.40132635613,30.401326356130003,RW Aur A,V* RW Aur A,V* RW Aur A
OB_1356813_2016-03-04T09-08.fits,223.60545375,223.6054549386228,223.60545493862284,-34.14278833333334,-34.1427892110803,-34.1427892110803,HD131399,HD 131399,HD 131399
OB_1356813_2016-03-06T09-08.fits,223.60545375,223.6054549386228,223.60545493862284,-34.14278833333334,-34.1427892110803,-34.1427892110803,HD131399,HD 131399,HD 131399
OB_1356816_2016-03-17T08-12.fits,223.60545375,223.6054549386228,223.60545493862284,-34.14278833333334,-34.1427892110803,-34.1427892110803,HD131399,HD 131399,HD 131399
OB_1356818_2016-04-02T07-16.fits,223.6054545833333,223.6054549386228,223.60545493862284,-34.14278916666667,-34.1427892110803,-34.1427892110803,HD131399,HD 131399,HD 131399
OB_1356818_2016-05-07T04-28.fits,223.60545375,223.6054549386228,223.60545493862284,-34.14278833333334,-34.1427892110803,-34.1427892110803,HD131399,HD 131399,HD 131399
OB_1356949_2016-05-02T03-10.fits,194.9995079166666,194.99950829732,194.99950829732,-50.38957972222222,-50.38957988452,-50.38957988452,HIP63439,HD 112810,HD 112810
OB_1356951_2016-06-04T01-19.fits,207.4770966666666,207.47709678431,207.47709678430996,-50.23996555555556,-50.23996583093,-50.23996583093,HIP67497,HD 120326,HD 120326
OB_1356955_2016-07-23T23-21.fits,216.1541675,216.15416769073,216.15416769073,-47.17774,-47.17774008807,-47.17774008807,HIP70441,HD 126062,HD 126062
OB_1356982_2016-07-02T03-14.fits,244.5673320833333,244.5673321737,244.56733217369998,-28.04170777777778,-28.04170798767,-28.04170798767,HIP79878,HD 146606,HD 146606
OB_1356987_2016-06-05T04-26.fits,247.7986391666666,247.7986392403,247.7986392403,-38.382985,-38.38298522979001,-38.38298522979001,HIP80897,HD 148657,HD 148657
OB_1356991_2016-06-04T04-37.fits,251.7569908333333,251.75699083785,251.75699083784997,-39.5338725,-39.53387267891,-39.53387267891,HIP82154,HD 151109,HD 151109
OB_1356999_2016-05-01T06-53.fits,261.0274458333333,261.02744624947,261.02744624947,22.96028222222222,22.96028225747,22.96028225747,HIP 85157,*  73 Her,*  73 Her
OB_1356999_2016-05-01T06-58.fits,261.0274458333333,261.02744624947,261.02744624947,22.96028222222222,22.96028225747,22.96028225747,HIP 85157,*  73 Her,*  73 Her
OB_1356999_2016-05-01T07-33.fits,261.0274458333333,261.02744624947,261.02744624947,22.96028222222222,22.96028225747,22.96028225747,HIP 85157,*  73 Her,*  73 Her
OB_1357001_2016-06-04T06-58.fits,285.7786533333333,285.7786534732604,285.7786534732604,-42.09510555555556,-42.09510566608805,-42.09510566608805,HIP 93542,* zet CrA,* zet CrA
OB_1357003_2016-09-19T08-52.fits,59.1224025,59.12240250847,59.12240250847,-38.96216805555556,-38.96216806017001,-38.96216806017001,HIP18437,HD  24966,HD  24966
OB_1357007_2016-05-15T08-43.fits,291.7353454166666,291.73534582149,291.73534582149,-29.74322694444444,-29.74322714486,-29.743227144859997,HIP95619,HD 182681,HD 182681
OB_1357009_2016-07-25T23-22.fits,211.1144041666666,211.11440457764,211.11440457764,-21.76685027777778,-21.76685054108,-21.766850541080004,HD122802,HD 122802,HD 122802
OB_1357013_2016-05-03T05-42.fits,234.0473462499999,234.04734635434,234.04734635434,-33.09280388888889,-33.09280409973,-33.09280409973,HIP76395,HD 138923,HD 138923
OB_1357015_2016-05-16T09-33.fits,304.0116208333333,304.01162094068,304.01162094068,-16.295685,-16.29568525681,-16.29568525681,HIP99892,HD 192544,HD 192544
OB_1357017_2016-05-07T05-19.fits,233.5868858333333,233.58688609631,233.58688609631,-39.34920805555556,-39.34920830272,-39.34920830272,HIP76234,HD 138564,HD 138564
OB_1357019_2016-06-04T05-15.fits,251.4519308333333,251.45193116157,251.45193116156997,-26.64941611111111,-26.64941614566,-26.64941614566,HIP82069,HD 151012,HD 151012
OB_1357021_2016-05-17T05-44.fits,251.1767091666666,251.17670931055,251.17670931055,2.332855277777778,2.33285552736,2.3328555273599996,HIP 81971,HD 151029,HD 151029
OB_1357023_2016-06-30T08-12.fits,326.85338125,326.8533813462699,326.85338134626994,-4.608646111111111,-4.60864614961,-4.60864614961,HIP107585,HD 207204,HD 207204
OB_1357025_2016-06-06T00-26.fits,196.9095191666667,196.90951930368,196.90951930367999,-53.45976361111111,-53.45976383142,-53.45976383142,HIP64053,HD 113902,HD 113902
OB_1357027_2016-05-01T04-09.fits,205.4699095833333,205.46990996833,205.46990996832997,-18.98484638888889,-18.98484640566,-18.98484640566,HIP66837,HD 119152,HD 119152
OB_1357073_2016-08-26T09-43.fits,43.55657249999999,43.55657252998999,43.55657252998999,-62.23440916666667,-62.23440936567,-62.234409365670004,HD 18378,HD  18378,HD  18378
OB_1357073_2016-09-15T07-58.fits,43.55657249999999,43.55657252998999,43.55657252998999,-62.23440916666667,-62.23440936567,-62.234409365670004,HD 18378,HD  18378,HD  18378
OB_1357144_2016-04-04T04-10.fits,185.1432404166667,185.14324054764,185.14324054763998,-75.65795277777778,-75.65795278877,-75.65795278877,TYC_9412_1370_1,CD-74   673,CD-74   673
OB_1357146_2016-04-15T04-57.fits,206.5603933333333,206.56039333866,206.56039333866,-54.68336694444444,-54.68336719636,-54.68336719636,HIP_67199,HD 119727,HD 119727
OB_1357148_2016-06-30T02-18.fits,240.4925645833333,240.4925646898,240.4925646898,-20.13665388888889,-20.13665406751,-20.136654067509998,RX_J1601.9-2008,BD-19  4288,BD-19  4288
OB_1357152_2016-04-02T09-18.fits,253.6868712499999,253.68687148974,253.68687148973999,-36.88849055555556,-36.88849071846,-36.88849071846,AK_Sco,V* AK Sco,V* AK Sco
OB_1357154_2016-04-09T08-45.fits,259.3562720833334,259.35627222593,259.35627222593,-66.95103666666667,-66.95103670601,-66.95103670601,HIP_84586,HD 155555,HD 155555
OB_1357156_2016-04-15T09-08.fits,271.0078279166666,271.00782821888,271.00782821888,1.832389722222222,1.83238976749,1.83238976749,HIP_88481,HD 165045,HD 165045
OB_1357158_2016-05-04T08-51.fits,287.21039125,287.2103916485399,287.21039164853994,-42.42810055555555,-42.42810055594,-42.42810055594,HIP_94050,HD 177996,HD 177996
OB_1357160_2016-08-05T03-42.fits,300.708945,300.70894507736,300.70894507736,-75.34934277777778,-75.34934286483,-75.34934286483,HIP_98704,HD 188480,HD 188480
OB_1357162_2016-12-16T01-34.fits,47.02776083333332,47.0277611683325,47.027761168332496,-24.75964833333333,-24.75964842814584,-24.759648428145834,AE_For,V* AE For,V* AE For
OB_1357164_2017-01-12T06-49.fits,142.28721375,142.28721402546,142.28721402546,-2.768939444444444,-2.76893945431,-2.76893945431,31_Hya,* tau01 Hya,* tau01 Hya
OB_1357166_2017-02-17T04-40.fits,152.0929620833333,152.0929624382815,152.09296243828146,11.96720861111111,11.96720877610002,11.967208776100023,Regulus,* alf Leo,* alf Leo
OB_1357166_2017-03-31T23-57.fits,152.0929620833333,152.0929624382815,152.09296243828146,11.96720861111111,11.96720877610002,11.967208776100023,Regulus,* alf Leo,* alf Leo
OB_1357168_2017-03-15T04-25.fits,167.9430708333333,167.94307095449,167.94307095449,-76.33581888888888,-76.33581911759,-76.33581911759,CHX_18N,CHX 18N,CHX 18N
OB_1357170_2016-05-08T01-37.fits,176.40174625,176.4017464929167,176.40172787504667,-66.72876194444444,-66.72876220694444,-66.7287577037325,lambda_Mus,* lam Mus,* lam Mus
OB_1357170_2016-06-04T00-18.fits,176.40174625,176.4017464929167,176.40172787504667,-66.72876194444444,-66.72876220694444,-66.7287577037325,lambda_Mus,* lam Mus,* lam Mus
OB_1357172_2017-03-06T08-15.fits,233.9908608333333,233.99086110642,233.99086110641997,-23.401275,-23.40127521768,-23.40127521768,GSC_06764-01305,2MASS J15355780-2324046,2MASS J15355780-2324046
OB_1357176_2016-04-08T07-52.fits,241.19897125,241.19897153594,241.19897153593996,-19.50636555555555,-19.50636563087,-19.50636563087,ScoPMS_027,ScoPMS  27,ScoPMS  27
OB_1357184_2016-08-10T00-43.fits,247.1361983333333,247.13619855704,247.13619855703996,-24.37916888888889,-24.37916903518,-24.37916903518,ROX_33,EM* SR   20,EM* SR   20
OB_1357188_2016-08-28T00-23.fits,247.8338295833333,247.8338333333334,247.83383333333336,-24.50140472222222,-24.50138888888889,-24.50138888888889,ROXs_43,CD-24 12697,CD-24 12697
OB_1364147_2016-03-01T09-05.fits,217.4289420833333,217.4289422216058,217.42894222160578,-62.67948999999999,-62.67949018907555,-62.67949018907555,Proxima Centauri,NAME Proxima Centauri,NAME Proxima Centauri
OB_1366209_2016-07-24T04-19.fits,311.2897183333333,311.2897187392163,311.28971873921626,-31.34089916666667,-31.34089941384472,-31.34089941384472,AU Mic,HD 197481,HD 197481
OB_1366209_2016-07-24T04-28.fits,311.2897183333333,311.2897187392163,311.28971873921626,-31.34089916666667,-31.34089941384472,-31.34089941384472,AU Mic,HD 197481,HD 197481
OB_1367222_2016-08-22T09-16.fits,39.78151083333332,39.78151103642,39.78151103642,-52.93480666666667,-52.93480670072,-52.93480670072,HD16743,HD  16743,HD  16743
OB_1367222_2016-09-19T07-59.fits,39.78151083333332,39.78151103642,39.78151103642,-52.93480666666667,-52.93480670072,-52.93480670072,HD16743,HD  16743,HD  16743
OB_1368888_2016-04-04T07-20.fits,246.2016458333333,246.20164587157,246.20164587157,-23.98779638888889,-23.98779640094,-23.98779640094,RXJ1624.8-2359,2MASS J16244839-2359160,2MASS J16244839-2359160
OB_1368900_2016-05-15T06-03.fits,234.865715,234.86571527465,234.86571527464997,-34.7714475,-34.77144752443999,-34.77144752443999,Sz65,SZ  65,SZ  65
OB_1368903_2016-07-28T01-35.fits,235.1715433333333,235.17154365798,235.17154365798,-37.93848305555555,-37.93848331523,-37.93848331523,RXJ1540.7-3756,V* MU Lup,V* MU Lup
OB_1368909_2016-04-06T07-58.fits,237.9456583333333,237.94565870228,237.94565870227996,-35.94558666666666,-35.94558685514,-35.94558685514,Sz77,SZ  77,SZ  77
OB_1368912_2016-04-06T08-33.fits,238.8908170833333,238.89081749737,238.89081749737,-37.16140472222222,-37.16140498987,-37.16140498987,RXJ1555.6-3709,V* MX Lup,V* MX Lup
OB_1368918_2016-06-15T03-41.fits,240.7992129166666,240.79921294264,240.79921294264,-32.65563444444444,-32.65563457331,-32.65563457331,RXJ1603.2-3239,V* NO Lup,V* NO Lup
OB_1368921_2016-08-05T00-44.fits,241.8070612499999,241.80706127439,241.80706127438998,-38.65663666666666,-38.65663687768,-38.65663687768,RXJ1607.2-3839,RX J1607.2-3839,RX J1607.2-3839
OB_1368927_2016-08-01T01-06.fits,242.0937229166666,242.0937230323,242.09372303230003,-39.07956305555556,-39.07956322557,-39.07956322557,sz98,V* V1279 Sco,V* V1279 Sco
OB_1368930_2016-08-23T00-21.fits,242.1507383333333,242.15073833779,242.15073833778996,-39.38401777777778,-39.38401805027,-39.38401805027,RXJ1608.6-3922,V* V1094 Sco,V* V1094 Sco
OB_1368933_2016-04-03T09-14.fits,242.4146854166666,242.4146855839,242.41468558389994,-38.91863611111111,-38.91863635905,-38.91863635905,RXJ1609.7-3854,V* V1095 Sco,V* V1095 Sco
OB_1368933_2016-05-13T06-45.fits,242.4146854166666,242.4146855839,242.41468558389994,-38.91863611111111,-38.91863635905,-38.91863635905,RXJ1609.7-3854,V* V1095 Sco,V* V1095 Sco
OB_1368939_2016-07-28T01-08.fits,234.6594691666666,234.6594693303362,234.65946933033626,-39.28204444444444,-39.28204460217556,-39.28204460217556,RXJ1538.6-3916,RX J1538.6-3916,RX J1538.6-3916
OB_1368948_2016-07-30T00-29.fits,237.3780645833333,237.37806477063,237.37806477062998,-35.83094805555556,-35.83094813444999,-35.83094813444999,Sz76,SZ  76,SZ  76
OB_1368969_2016-05-17T05-04.fits,240.4925645833333,240.4925646898,240.4925646898,-20.13665388888889,-20.13665406751,-20.136654067509998,PZ99_J160158.2-200811,BD-19  4288,BD-19  4288
OB_1368972_2016-07-02T02-23.fits,240.28737375,240.28737397656,240.28737397655996,-33.33727138888889,-33.33727145422001,-33.33727145422001,RXJ 1601.2-3320,V* MZ Lup,V* MZ Lup
OB_1368975_2016-04-04T08-27.fits,243.022175,243.02217536485,243.02217536485,-19.25550194444444,-19.25550219141,-19.255502191410002,RXJ1612.1-1915,RX J1612.1-1915,RX J1612.1-1915
OB_1369762_2016-04-06T07-27.fits,246.512615,246.51261528506,246.51261528506,-24.39338555555555,-24.39338559468,-24.39338559468,doar21,Haro 1-6,Haro 1-6
OB_1369770_2016-04-04T08-01.fits,246.9178570833333,246.91785745059,246.91785745058996,-24.36781388888889,-24.36781395175,-24.367813951750005,EM-SR9,CD-24 12689,CD-24 12689
OB_1369770_2016-04-04T09-40.fits,246.9178570833333,246.91785745059,246.91785745058996,-24.36781388888889,-24.36781395175,-24.367813951750005,EM-SR9,CD-24 12689,CD-24 12689
OB_1381850_2016-06-30T01-16.fits,228.9518583333333,228.9518583605,228.9518583605,-37.15445111111111,-37.15445121384,-37.15445121384,HD135344B,CPD-36  6759,CPD-36  6759
OB_1385185_2016-06-30T03-11.fits,246.512615,246.51261528506,246.51261528506,-24.39338555555555,-24.39338559468,-24.39338559468,doar21,Haro 1-6,Haro 1-6
OB_1385190_2016-06-30T03-40.fits,247.6484908333333,247.6484911112,247.64849111119997,-24.57186222222222,-24.57186240569,-24.571862405690002,rox39,2MASS J16303563-2434188,2MASS J16303563-2434188
OB_1388471_2016-08-11T03-10.fits,298.7631704166666,298.76317066633,298.76317066633,-28.43377694444445,-28.43377714579,-28.43377714579,HD_188200,HD 188200,HD 188200
OB_1388490_2016-07-28T05-40.fits,298.7631704166666,298.76317066633,298.76317066633,-28.43377694444445,-28.43377714579,-28.43377714579,HD_188200,HD 188200,HD 188200
OB_1388509_2016-07-12T05-34.fits,298.7631704166666,298.76317066633,298.76317066633,-28.43377694444445,-28.43377714579,-28.43377714579,HD_188200,HD 188200,HD 188200
OB_1388532_2016-07-29T03-59.fits,298.7631704166666,298.76317066633,298.76317066633,-28.43377694444445,-28.43377714579,-28.43377714579,HD_188200,HD 188200,HD 188200
OB_1388532_2016-07-30T02-03.fits,298.7631704166666,298.76317066633,298.76317066633,-28.43377694444445,-28.43377714579,-28.43377714579,HD_188200,HD 188200,HD 188200
OB_1391766_2017-03-06T09-11.fits,240.033575,240.03357521581,240.03357521580998,-23.18925805555556,-23.1892580927,-23.1892580927,EPIC 204221263,K2-38,K2-38
OB_1391772_2016-10-09T00-08.fits,274.7434375,274.74343761983,274.74343761983,10.59725805555556,10.59725821235,10.59725821235,HAT-P-57,BD+10  3472,BD+10  3472
OB_1391776_2016-10-06T02-40.fits,311.0425866666666,311.04258685937,311.04258685937,-39.2252375,-39.22523774489,-39.22523774489,WASP-07,HD 197286,HD 197286
OB_1391778_2016-10-06T02-59.fits,359.90029625,359.90029661347,359.90029661347,-35.0313675,-35.03136767178,-35.03136767178,WASP-08,CD-35 16019,CD-35 16019
OB_1391782_2016-10-06T03-17.fits,5.160562499999999,5.16056268042,5.16056268042,-23.93572277777778,-23.93572300256,-23.93572300256,WASP-20,CD-24   102,CD-24   102
OB_1391788_2016-10-09T03-14.fits,357.87951625,357.87951629065,357.87951629065,-39.90673833333333,-39.90673838569,-39.90673838569,WASP-29,CD-40 15273,CD-40 15273
OB_1391794_2017-03-05T09-17.fits,205.4542920833333,205.45429215263,205.45429215263,-0.1280644444444445,-0.12806465238,-0.12806465238,WASP-54,BD+00  3088,BD+00  3088
