FILE                              	RA               	DEC                	OBJECT                      	OBSTECH                     	
OB_1176064_2015-06-26T06-51.fits  	270.01790894804  	-35.9276048409     	V* V540 Sgr                 	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176067_2015-06-26T07-08.fits  	269.79395969988  	-38.57347375301999 	HD 163691                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176067_2015-06-26T07-12.fits  	269.79395969988  	-38.57347375301999 	HD 163691                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176075_2015-04-09T09-57.fits  	276.90220071786  	-12.46636071492    	V* UY Sct                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176075_2015-04-09T10-09.fits  	276.90220071786  	-12.46636071492    	V* UY Sct                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176075_2015-04-20T08-09.fits  	276.90220071786  	-12.46636071492    	V* UY Sct                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176075_2015-04-20T08-22.fits  	276.90220071786  	-12.46636071492    	V* UY Sct                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176078_2015-04-20T08-50.fits  	278.8017798215825	-8.244070510958609 	* alf Sct                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176078_2015-04-20T08-54.fits  	278.8017798215825	-8.244070510958609 	* alf Sct                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176084_2015-04-20T09-13.fits  	288.49420099949  	0.1255375505099999 	HD 179821                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176084_2015-04-20T09-26.fits  	288.49420099949  	0.1255375505099999 	HD 179821                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176087_2015-04-20T09-48.fits  	292.32509415674  	0.24607440161      	HD 183387                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176087_2015-04-20T09-52.fits  	292.32509415674  	0.24607440161      	HD 183387                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176093_2015-06-19T06-41.fits  	291.70040812189  	11.35465514756     	IRC +10420                  	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176093_2015-06-19T06-57.fits  	291.70040812189  	11.35465514756     	IRC +10420                  	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176096_2015-06-19T07-14.fits  	293.78168630972  	19.00496553056     	HD 184722                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176096_2015-06-19T07-18.fits  	293.78168630972  	19.00496553056     	HD 184722                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176156_2015-07-21T04-43.fits  	257.82091436984  	-32.32519834321    	V* AH Sco                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176156_2015-07-21T04-57.fits  	257.82091436984  	-32.32519834321    	V* AH Sco                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176156_2015-07-23T01-01.fits  	257.82091436984  	-32.32519834321    	V* AH Sco                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176156_2015-07-23T01-15.fits  	257.82091436984  	-32.32519834321    	V* AH Sco                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176159_2015-07-21T05-25.fits  	254.29656171654  	-33.25949228849    	*  27 Sco                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176159_2015-07-23T01-42.fits  	254.29656171654  	-33.25949228849    	*  27 Sco                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176159_2015-07-23T01-46.fits  	254.29656171654  	-33.25949228849    	*  27 Sco                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176165_2015-07-26T03-29.fits  	258.6152295071599	-39.76664937653    	HD 155603                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176165_2015-07-26T03-42.fits  	258.6152295071599	-39.76664937653    	HD 155603                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176168_2015-07-26T03-58.fits  	263.81496867058  	-36.14358544799001 	[RHI84]  8-382              	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176168_2015-07-26T04-02.fits  	263.81496867058  	-36.14358544799001 	[RHI84]  8-382              	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176174_2015-07-24T04-23.fits  	259.9555378587   	-39.17720244621001 	WRAY 15-1676                	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176174_2015-07-24T04-38.fits  	259.9555378587   	-39.17720244621001 	WRAY 15-1676                	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176177_2015-07-24T04-56.fits  	260.55415927543  	-41.12123686781    	HD 156936                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1176177_2015-07-24T05-01.fits  	260.55415927543  	-41.12123686781    	HD 156936                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1179670_2015-07-11T00-18.fits  	228.36651198276  	-33.14727885377    	HD 134888                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1179676_2015-06-20T02-05.fits  	231.2767919452131	-38.1692387997009  	HD 137015                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1179682_2015-07-25T00-00.fits  	237.10325214816  	-42.61805825196    	HD 141011                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1179687_2015-07-20T01-15.fits  	251.9472379228   	-19.87554226187    	HD 151376                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1179690_2015-04-13T04-06.fits  	189.94248438567  	-49.19876413854    	HD 110058                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1179693_2015-04-11T03-55.fits  	184.2762906643   	-65.69295965132    	HD 106797                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182345_2015-08-30T08-47.fits  	45.08215074573   	-37.4544916208     	HD  18809                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182347_2015-04-12T05-26.fits  	214.24130099083  	-49.9451035918     	V* V636 Cen                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182349_2015-05-29T06-35.fits  	300.70894507736  	-75.34934286483001 	HD 188480                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182352_2016-03-09T08-49.fits  	238.67331752572  	-22.76625388525    	HD 142315                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182355_2015-05-29T06-05.fits  	320.24918279073  	-52.47783551693    	V* BS Ind                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182357_2015-04-23T06-20.fits  	240.1305188238656	-36.08795019350576 	HD 143215                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182359_2015-04-12T03-03.fits  	175.15245102861  	-8.4056585274      	HD 101472                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182361_2015-05-18T07-05.fits  	271.00782821888  	1.83238976749      	HD 165045                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182363_2015-04-23T09-17.fits  	287.2103916485399	-42.42810055594    	HD 177996                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182365_2015-05-18T09-15.fits  	308.30530179966  	-58.11234759102    	HD 195289                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182367_2015-06-12T09-19.fits  	331.5220948644699	-5.35816401253     	V* NT Aqr                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182369_2015-04-04T05-39.fits  	206.56039333866  	-54.68336719636    	HD 119727                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182371_2015-04-12T07-01.fits  	234.73981954873  	-57.70759613463    	HD 139084                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182373_2015-04-09T06-35.fits  	226.99061692003  	-45.57940322194    	V* HS Lup                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182373_2015-04-12T06-11.fits  	226.99061692003  	-45.57940322194    	V* HS Lup                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182375_2015-05-29T07-28.fits  	321.61108793749  	19.37564171954     	V* IK Peg                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182377_2015-04-12T04-39.fits  	195.9568945295833	-5.161810310833333 	V* PX Vir                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182381_2015-04-09T09-20.fits  	259.35627222593  	-66.95103670601    	HD 155555                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182383_2015-08-15T08-35.fits  	24.48148621379   	-82.9749962927     	HD  10800                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182383_2015-08-22T08-19.fits  	24.48148621379   	-82.9749962927     	HD  10800                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182383_2015-08-26T07-58.fits  	24.48148621379   	-82.9749962927     	HD  10800                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182385_2015-04-26T01-07.fits  	152.52452631849  	-12.81592318896    	HD  88215                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182387_2015-06-21T09-46.fits  	345.87423107535  	-34.74941542453    	* pi. PsA                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182389_2015-08-30T09-30.fits  	48.95844035892001	-8.81973238362     	* zet Eri                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182393_2015-07-19T04-57.fits  	306.4119043651986	-56.73508972631689 	* alf Pav                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182393_2015-07-19T04-58.fits  	306.4119043651986	-56.73508972631689 	* alf Pav                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182393_2015-07-19T05-21.fits  	306.4119043651986	-56.73508972631689 	* alf Pav                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182395_2016-01-21T06-26.fits  	152.0929624382815	11.96720877610002  	* alf Leo                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182397_2016-01-25T08-19.fits  	176.4017464929167	-66.72876220694444 	* lam Mus                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182401_2015-04-09T08-23.fits  	247.11725943877  	-70.08439580831001 	* zet TrA                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182410_2015-09-09T09-04.fits  	47.8013378592593 	22.4229364525765   	BD+21   418B                	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182414_2015-04-14T08-19.fits  	253.68687148974  	-36.88849071846    	V* AK Sco                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182416_2015-04-29T06-21.fits  	240.4925646898   	-20.13665406751    	BD-19  4288                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182418_2015-04-14T07-33.fits  	242.78710731692  	-19.07971575557    	Wa Oph 1                    	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182420_2016-04-04T07-07.fits  	243.32742309763  	-22.21361636004    	BD-21  4301                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182422_2016-04-15T08-14.fits  	246.21401540699  	-22.65904404341    	HD 147808                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182425_2016-08-02T01-01.fits  	247.13619855704  	-24.37916903518    	EM* SR   20                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182427_2016-03-16T02-14.fits  	139.84991191465  	-77.64586222462    	HD  81485B                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182427_2016-04-04T00-58.fits  	139.84991191465  	-77.64586222462    	HD  81485B                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182429_2015-04-12T03-50.fits  	185.14324054764  	-75.65795278877    	CD-74   673                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182431_2016-01-21T07-17.fits  	167.94307095449  	-76.33581911759001 	CHX 18N                     	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182436_2015-06-18T03-19.fits  	241.19897153594  	-19.50636563087    	ScoPMS  27                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182436_2016-03-10T09-13.fits  	241.19897153594  	-19.50636563087    	ScoPMS  27                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182438_2015-06-09T03-48.fits  	242.06143391328  	-19.14241355234    	ASAS J160814-1908.7         	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182440_2015-04-12T07-50.fits  	242.9969593052899	-19.11481014363    	Wa Oph 2                    	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182440_2016-04-04T07-49.fits  	242.9969593052899	-19.11481014363    	Wa Oph 2                    	IMAGE,DUAL,CORONOGRAPHY     	
OB_1182445_2015-04-12T00-25.fits  	132.98502130632  	-53.9324229444     	CD-53  2515                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1184671_2015-08-06T08-50.fits  	359.60302        	-21.66736          	Kalliope                    	IMAGE,CLASSICAL             	
OB_1184671_2015-08-06T08-59.fits  	359.602291       	-21.66856          	Kalliope                    	IMAGE,CLASSICAL             	
OB_1184671_2015-08-22T07-27.fits  	357.900281       	-23.47123          	Kalliope                    	IMAGE,CLASSICAL             	
OB_1184671_2015-08-25T04-51.fits  	357.441442       	-23.78986          	Kalliope                    	IMAGE,CLASSICAL             	
OB_1184674_2015-08-28T06-22.fits  	356.913819       	-24.11518          	Kalliope                    	IMAGE,CLASSICAL             	
OB_1184678_2015-08-22T07-47.fits  	359.836081       	-3.82338           	Eugenia                     	IMAGE,CLASSICAL             	
OB_1184678_2015-08-25T05-11.fits  	359.452542       	-4.13087           	Eugenia                     	IMAGE,CLASSICAL             	
OB_1184681_2015-08-28T06-01.fits  	359.008846       	-4.46783           	Eugenia                     	IMAGE,CLASSICAL             	
OB_1184684_2015-09-04T04-56.fits  	357.861731       	-5.28185           	Eugenia                     	IMAGE,CLASSICAL             	
OB_1187922_2015-04-18T03-14.fits  	186.44278069418  	-64.02208782971    	HD 108147                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187922_2015-07-17T23-52.fits  	186.44278069418  	-64.02208782971    	HD 108147                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187922_2015-07-18T00-04.fits  	186.44278069418  	-64.02208782971    	HD 108147                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187928_2015-04-28T09-25.fits  	227.68642922757  	-61.42232241166    	HD 134060                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187928_2015-04-28T09-33.fits  	227.68642922757  	-61.42232241166    	HD 134060                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187931_2015-06-19T02-43.fits  	242.562620627857 	-84.23161412303777 	HD 142022                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187931_2015-06-24T04-01.fits  	242.562620627857 	-84.23161412303777 	HD 142022                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187934_2015-04-17T06-55.fits  	239.41996638815  	-60.20025612738    	HD 142415                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187934_2015-05-18T07-46.fits  	239.41996638815  	-60.20025612738    	HD 142415                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187934_2015-05-18T07-54.fits  	239.41996638815  	-60.20025612738    	HD 142415                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187934_2015-06-24T04-58.fits  	239.41996638815  	-60.20025612738    	HD 142415                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187937_2015-04-17T07-24.fits  	247.07201955602  	-46.3176285014     	HD 148156                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187937_2015-04-22T08-57.fits  	247.07201955602  	-46.3176285014     	HD 148156                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187937_2015-04-22T09-07.fits  	247.07201955602  	-46.3176285014     	HD 148156                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187940_2015-04-22T09-35.fits  	257.5204615947499	-56.44926964071999 	HD 154672                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187943_2015-04-12T09-48.fits  	275.01638869254  	-9.595726292749999 	HD 168443                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187943_2015-06-02T05-23.fits  	275.01638869254  	-9.595726292749999 	HD 168443                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187946_2015-06-11T09-39.fits  	310.433756791    	-75.35080083571999 	* mu.02 Oct                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187946_2015-06-18T09-19.fits  	310.433756791    	-75.35080083571999 	* mu.02 Oct                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187946_2015-06-18T09-50.fits  	310.43375        	-75.35080555555554 	IRAS 20358-7531             	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187949_2015-06-02T09-30.fits  	335.23224352135  	-41.43010684787    	HD 211847                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187949_2015-06-10T09-29.fits  	335.23224352135  	-41.43010684787    	HD 211847                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187952_2015-06-10T09-05.fits  	344.5647537482799	-2.39538423188     	HD 217107                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187955_2015-06-09T09-26.fits  	348.5274487987941	-62.70000224327445 	HD 219077                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187958_2015-06-20T09-54.fits  	355.4647087216699	-5.98575809364     	HD 222582                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187964_2015-04-10T01-39.fits  	149.24099492403  	-15.89511920584    	HD  86264                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187967_2015-04-10T02-28.fits  	166.31278677668  	-10.29130534414    	HD  96167                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187970_2015-06-09T23-17.fits  	170.21570227409  	-23.21734153435    	HD  98649                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187973_2015-04-10T01-03.fits  	143.71139711343  	-12.12954700061    	HD  82943                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187975_2015-06-09T09-02.fits  	321.59531039068  	-37.8294305069     	HD 203949                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187977_2015-04-26T01-53.fits  	179.7917035204288	-20.35378112975445 	HD 104067                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187979_2015-06-12T00-17.fits  	203.10648176597  	-47.27136478166    	HD 117618                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187979_2015-06-24T04-31.fits  	203.10648176597  	-47.27136478166    	HD 117618                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187981_2015-04-10T04-27.fits  	189.31824377122  	-40.8121183787     	HD 109749                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187981_2015-07-18T00-30.fits  	189.31824377122  	-40.8121183787     	HD 109749                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187984_2015-06-16T01-26.fits  	209.32182806294  	-56.04004434899    	HD 121504                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187984_2015-06-16T01-41.fits  	209.32182806294  	-56.04004434899    	HD 121504                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187986_2015-04-23T08-38.fits  	250.2842276034658	-2.857278231473054 	HD 150433                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187988_2015-04-21T09-35.fits  	264.74802866356  	-43.14551177263    	HD 159868                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187990_2015-06-09T09-47.fits  	336.87884175226  	-77.71792410528001 	HD 212301                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187992_2015-12-10T06-43.fits  	144.29928133377  	-43.27220382619999 	HD  83443                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187992_2015-12-21T06-04.fits  	144.29928133377  	-43.27220382619999 	HD  83443                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187994_2015-11-17T08-12.fits  	147.51040268266  	-49.79026644218    	HD  85390                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187996_2015-11-21T08-02.fits  	149.02466025704  	-3.80842385394     	HD  86081                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1187998_2015-06-10T23-46.fits  	160.70219919752  	-2.18375703139     	HD  92788                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1188000_2015-06-10T09-54.fits  	348.9728918732376	-9.087734712236944 	* psi01 Aqr                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1188002_2015-04-18T02-50.fits  	183.77736133242  	-7.257320278760001 	HD 106515A                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1188005_2015-04-12T01-17.fits  	148.71346133017  	-50.24396025634    	HD  86087                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1188020_2015-06-21T04-01.fits  	271.1798287607199	-20.94578132402    	HD 165014                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196236_2015-07-23T00-03.fits  	237.49061772933  	-3.92120600474     	HD 141569                   	IMAGE,CLASSICAL,CORONOGRAPHY	
OB_1196256_2015-07-28T00-08.fits  	244.81605631696  	-55.50473439427    	HD 146464                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196259_2015-08-04T00-48.fits  	248.42337404686  	-9.553315447739999 	LP  745-70                  	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196265_2015-05-18T08-27.fits  	299.01821592934  	-32.12713130112    	PM J19560-3207              	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196265_2015-06-09T07-33.fits  	299.01821592934  	-32.12713130112    	PM J19560-3207              	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196268_2015-06-22T07-30.fits  	320.36966484707  	-66.91840846298    	PM J21214-6655              	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196271_2015-06-24T09-27.fits  	346.4668157737879	-35.85307088473306 	HD 217987                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196274_2015-07-18T08-20.fits  	352.5559892975163	-20.39096079487166 	G 273-59                    	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196277_2015-08-01T08-16.fits  	353.7511530990025	1.605398530970278  	BD+00  5017                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196312_2015-04-11T01-57.fits  	164.12289643116  	-48.33201636207    	HD  94893                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196316_2015-04-11T02-45.fits  	169.49223743613  	-64.04259782517001 	HD  98363                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196316_2015-04-19T02-02.fits  	169.49223743613  	-64.04259782517001 	HD  98363                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196318_2015-04-06T05-48.fits  	211.9200334429   	-48.70402749928001 	HD 123247                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196504_2015-08-02T01-55.fits  	238.62545393546  	-27.33863497292    	HD 142250                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1196507_2015-06-24T07-59.fits  	319.7425815405099	26.23054470251     	HD 203030                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197049_2015-04-12T02-17.fits  	160.97664905876  	-59.54930479631    	HD  93128                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197058_2015-06-10T23-04.fits  	174.55069703237  	-63.3907777012     	HD 101191                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197058_2015-06-10T23-24.fits  	174.55069703237  	-63.3907777012     	HD 101191                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197068_2015-06-10T01-52.fits  	213.7566922974838	-61.70677307249875 	HD 124314                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197072_2015-07-25T01-02.fits  	250.33101805611  	-48.76321354700001 	HD 150135                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197072_2015-07-26T03-07.fits  	250.33101805611  	-48.76321354700001 	HD 150135                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197075_2015-07-12T02-04.fits  	254.06261054663  	-40.65997007026    	HD 152623                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197080_2015-07-21T03-56.fits  	249.29379793696  	-47.13050795933    	HD 149452                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197085_2015-08-19T02-14.fits  	253.4652351937   	-41.84242123534    	HD 152200                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197095_2015-08-23T01-12.fits  	253.5279166666667	-41.85197222222223 	CD-41 11027                 	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197098_2015-07-12T02-41.fits  	256.38045743723  	-41.52225311293999 	HD 326775                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197104_2015-07-17T04-11.fits  	259.10972023939  	-42.6678118278     	HD 155913                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197107_2015-07-17T04-42.fits  	259.53644657469  	-38.43446397349    	HD 323016                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197112_2015-04-12T09-17.fits  	259.87674090844  	-35.71003391785    	HD 319699                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197112_2015-07-12T03-13.fits  	259.87674090844  	-35.71003391785    	HD 319699                   	IMAGE,DUAL,CORONOGRAPHY     	
OB_1197117_2015-06-20T08-25.fits  	272.32374962508  	-23.98839755446    	*  11 Sgr                   	IMAGE,DUAL,CORONOGRAPHY     	
